action_code,action_code_full,aggregate_general_election_expenditure,back_reference_schedule_name,back_reference_transaction_id,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_district,candidate_office_full,candidate_office_state,candidate_office_state_full,candidate_prefix,candidate_suffix,catolog_code,catolog_code_full,committee,committee_designated_coordinated_expenditure_indicator,committee_id,committee_name,conduit_committee_city,conduit_committee_id,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,designated_committee_id,designated_committee_name,election_cycle,entity_type,entity_type_desc,expenditure_amount,expenditure_date,expenditure_purpose_full,expenditure_type,expenditure_type_full,file_number,filing_form,form_line_number,image_number,line_number,link_id,load_date,memo_code,memo_code_full,memo_text,original_sub_id,payee_first_name,payee_last_name,payee_middle_name,payee_name,pdf_url,report_type,report_year,schedule_type,schedule_type_full,sub_id,subordinate_committee,subordinate_committee_id,transaction_id,unlimited_spending_flag,unlimited_spending_flag_full
N,NO CHANGE,,,,RON,H6LA01167,0,,"FAUCHEUX, RON",H,01,HOUSE,LA,LOUISIANA,,,,,"{'affiliated_committee_name': '1978 NATL PARTY CONF ARRANGEMENTS', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00010603', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-29', 'first_file_date': '1975-03-10', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-07-21', 'last_file_date': '2024-08-20', 'name': 'DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1625 MASSACHUSETTS AVE., N.W.', 'street_2': None, 'treasurer_name': 'PETER G KELLY', 'zip': '20036'}",,C00010603,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,,,,,,,,,,1978,,,198,1977-08-12T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,77030573352,25,3032920021022513969,2020-01-10T03:38:12.991000,,,,,,,,,,10S,1977,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012932330,,,,,
A,ADD,,,,ROBERT L.,H6LA01084,0,,"LIVINGSTON, ROBERT L.",H,01,HOUSE,LA,LOUISIANA,,,,,"{'affiliated_committee_name': 'REPUBLICAN NATIONAL CMTE-CONTRIBUTIONS', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00003418', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '1975-09-19', 'first_file_date': '1975-05-10', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-24', 'last_file_date': '2024-08-20', 'name': 'REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE)', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '310 FIRST STREET S.E.', 'street_2': None, 'treasurer_name': 'WILLIAM J. MCMANUS', 'zip': '20003'}",,C00003418,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,1978,,,1001,1977-08-15T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,77030581005,25,3032920021022510636,2020-01-10T03:37:44.664000,,,,,,,,,,M9,1977,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012915526,,,,,
A,ADD,,,,JOHN E. (JACK),H6WA07136,0,,"CUNNINGHAM, JOHN E. (JACK)",H,07,HOUSE,WA,WASHINGTON,,,,,"{'affiliated_committee_name': 'REPUBLICAN NATIONAL CMTE-CONTRIBUTIONS', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00003418', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '1975-09-19', 'first_file_date': '1975-05-10', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-04-24', 'last_file_date': '2024-08-20', 'name': 'REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE)', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '310 FIRST STREET S.E.', 'street_2': None, 'treasurer_name': 'WILLIAM J. MCMANUS', 'zip': '20003'}",,C00003418,REPUBLICAN NATIONAL COMMITTEE - EXPENDITURES (AKA REPUBLICAN NATIONAL COMMITTEE),,,,,,,,,,1978,,,460,1977-08-17T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,77030581004,25,3032920021022510636,2020-01-10T03:38:08.936000,,,,,,,,,,M9,1977,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012913703,,,,,
A,ADD,,,,RON,H6LA01167,0,,"FAUCHEUX, RON",H,01,HOUSE,LA,LOUISIANA,,,,,"{'affiliated_committee_name': '1978 NATL PARTY CONF ARRANGEMENTS', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00010603', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-29', 'first_file_date': '1975-03-10', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-07-21', 'last_file_date': '2024-08-20', 'name': 'DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1625 MASSACHUSETTS AVE., N.W.', 'street_2': None, 'treasurer_name': 'PETER G KELLY', 'zip': '20036'}",,C00010603,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,,,,,,,,,,1978,,,288,1977-08-23T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,77030574058,25,3032920021022513969,2020-01-10T03:37:39.060000,,,,,,,,,,10S,1977,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012902627,,,,,
A,ADD,,,,RON,H6LA01167,0,,"FAUCHEUX, RON",H,01,HOUSE,LA,LOUISIANA,,,,,"{'affiliated_committee_name': '1978 NATL PARTY CONF ARRANGEMENTS', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00010603', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-29', 'first_file_date': '1975-03-10', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-07-21', 'last_file_date': '2024-08-20', 'name': 'DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1625 MASSACHUSETTS AVE., N.W.', 'street_2': None, 'treasurer_name': 'PETER G KELLY', 'zip': '20036'}",,C00010603,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,,,,,,,,,,1978,,,288,1977-08-23T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,77030574058,25,3032920021022513969,2020-01-10T03:38:33.158000,,,COORDINATED EXPENDITURE,,,,,,,10S,1977,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012903826,,,,,
N,NO CHANGE,,,,CARL,S8MI00158,0,,"LEVIN, CARL",S,00,SENATE,MI,MICHIGAN,,,,,"{'affiliated_committee_name': 'MICHIGAN DEMOCRATIC PARTY', 'candidate_ids': [], 'city': 'DETROIT', 'committee_id': 'C00031054', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1975-07-21', 'first_file_date': '1975-07-21', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-20', 'last_file_date': '2024-08-20', 'name': 'DEMOCRATIC CAMPAIGN COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MI', 'state_full': 'Michigan', 'street_1': '1300 E. LAFAYETTE', 'street_2': None, 'treasurer_name': 'OLIVIA MAYNARD', 'zip': '48207'}",,C00031054,DEMOCRATIC CAMPAIGN COMMITTEE,,,,,,,,,,1978,,,2000,1977-10-04T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,78030942836,25,3032920021022519091,2020-01-10T03:37:32.620000,,,,,,,,,,10G,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012936453,,,,,
N,NO CHANGE,,,,GEORGE C.,H6KY04049,0,,"MARTIN, GEORGE C.",H,04,HOUSE,KY,KENTUCKY,,,,,"{'affiliated_committee_name': 'CAMPBELL CO DEM CLUB (AFFL)', 'candidate_ids': [], 'city': 'FRANKFORT', 'committee_id': 'C00011197', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1975-07-12', 'first_file_date': '1975-07-12', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-01-30', 'last_file_date': '2024-08-20', 'name': 'KENTUCKY STATE DEMOCRATIC CENTRAL EXECUTIVE COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'KY', 'state_full': 'Kentucky', 'street_1': 'P.O. BOX 694', 'street_2': None, 'treasurer_name': 'JOSEPH A COOK II', 'zip': '40601'}",,C00011197,KENTUCKY STATE DEMOCRATIC CENTRAL EXECUTIVE COMMITTEE,,,,,,,,,,1978,,,33,1977-10-10T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,78030940281,25,3032920021022514250,2020-01-10T03:37:42.023000,,,,,,,,,,10G,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012912328,,,,,
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,11,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194465,25,3032920021022509126,2020-01-10T03:37:25.631000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012889435,,,,,
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,360,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194465,25,3032920021022509126,2020-01-10T03:37:25.631000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012889436,,,,,
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,58,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194464,25,3032920021022509126,2020-01-10T03:38:30.086000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012889557,,,,,
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,10,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194466,25,3032920021022509126,2020-01-10T03:37:57.368000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012890202,,,,,
N,NO CHANGE,,,,JOHN WILLIAM,S8VA00107,0,,"WARNER, JOHN WILLIAM",S,00,SENATE,VA,VIRGINIA ,,,,,"{'affiliated_committee_name': 'VIRGINIA REPUBLICAN PARTY', 'candidate_ids': [], 'city': 'RICHMOND', 'committee_id': 'C00001305', 'committee_type': 'Y', 'committee_type_full': 'Party - Qualified', 'cycle': 1978, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1976-07-10', 'first_file_date': '1975-03-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-08-08', 'last_file_date': '2024-08-19', 'name': 'REPUBLICAN PARTY OF VIRGINIA', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'VA', 'state_full': 'Virginia', 'street_1': '1600 FIDELITY BUILDING', 'street_2': '.', 'treasurer_name': 'DOROTHY B. MELDRUM', 'zip': '23219'}",,C00001305,REPUBLICAN PARTY OF VIRGINIA,,,,,,,,,,1978,,,35,1978-01-31T00:00:00,COORDINATED EXPENDITURE,24C,COORDINATED EXPENDITURE,,F3X,F3X-25,79031194464,25,3032920021022509126,2020-01-10T03:37:25.635000,,,,,,,,,,YE,1978,SF,ITEMIZED COORD EXPEND MADE BY POL PTY COMM OR DESG AGENT ON BEHALF OF CAND FOR FED OFFICE,3062020110012890203,,,,,
